"lineNo","assgNo","fixcount","firstPassCnt","P1stFixation","P2stFixation","prevFixDur","firstfixDur","firstPassFixDur","nextFixDur","firstSaccLen","lastSaccLen","prevFixPos","landingPos","leavingPos","totalFixDur","meanFixDur","nRegressFrom","regressLen","nextWordRegress","regressDur","pupilDiamMax","pupilDiamLag","timePrtctg","nWordsInTitle","titleNo","wordNo","label"
4648,144,1,1,1,0,159,179,179,239,442.6073,142.2744,465.0301,34.7635,26.7255,179,179.0000,1,2286,0,179,-0.1273,-0.0238,0.0196,5,4,3,1
4649,144,1,1,1,0,179,239,239,179,142.2744,108.5092,187.2966,34.6157,42.0119,239,239.0000,0,0,0,239,-0.1048,-0.0238,0.0261,5,4,1,1
4650,144,1,1,1,0,239,179,179,179,108.5092,77.8155,37.0540,75.8765,72.8371,179,179.0000,0,0,1,179,-0.1048,-0.0238,0.0196,5,4,2,1
4651,144,1,1,1,0,159,179,179,239,77.8155,96.7910,20.3961,59.6657,59.7097,179,179.0000,1,2286,0,179,-0.1048,-0.0238,0.0196,5,4,3,1
4652,144,1,1,1,0,179,258,258,139,96.7910,107.3231,91.7878,35.7946,48.7263,258,258.0000,0,0,0,258,-0.0683,-0.0238,0.0282,6,3,4,1
4653,144,1,1,1,0,258,139,139,99,107.3231,85.9215,83.5464,36.2215,36.0312,139,139.0000,0,0,1,139,-0.0683,-0.0238,0.0152,6,3,5,1
4654,144,1,1,1,0,139,99,99,139,85.9215,356.6402,35.1283,49.5202,41.5120,99,99.0000,1,1193,0,99,-0.0683,-0.0238,0.0108,6,3,6,1
4655,144,1,1,1,0,99,139,139,179,356.6402,105.8702,408.0012,49.2443,48.5000,139,139.0000,0,0,0,278,-0.0683,-0.0238,0.0152,6,3,1,1
4656,144,1,1,1,0,139,179,179,179,105.8702,269.5297,95.5249,77.2480,71.5681,179,179.0000,0,0,0,358,-0.0238,-0.0238,0.0196,6,2,1,0
4657,144,1,1,1,0,179,179,179,159,269.5297,220.0960,193.5071,75.1083,69.7209,179,179.0000,0,0,0,358,-0.0238,-0.0238,0.0196,6,2,4,0
4658,144,2,2,1,0,179,159,338,179,220.0960,172.0589,86.8332,137.9900,56.2694,338,169.0000,0,0,0,676,-0.0238,-0.1093,0.0370,6,2,5,0
4659,144,2,2,1,0,179,179,358,139,172.0589,643.5441,100.0800,65.1959,152.6434,358,179.0000,0,0,0,716,-0.0238,-0.1043,0.0391,6,2,6,0
4660,144,2,2,0,1,179,139,338,219,643.5441,210.0214,782.9336,140.9113,37.7127,338,169.0000,0,0,0,0,-0.1093,-0.0168,0.0370,4,5,1,0
4661,144,1,1,0,1,199,219,219,259,210.0214,216.0208,107.0047,105.5047,85.0529,219,219.0000,0,0,0,0,-0.1608,0.0647,0.0239,4,5,2,0
4662,144,1,1,0,1,219,259,259,199,216.0208,109.6734,127.0157,92.1954,101.5443,259,259.0000,0,0,0,0,-0.1608,0.0862,0.0283,4,5,3,0
4663,144,1,1,1,1,0,159,159,179,109.6734,471.2674,75.0600,45.8803,45.5110,199,199.0000,0,0,1,0,-0.1043,0.0862,0.0218,4,5,4,0
4664,144,1,1,1,1,199,219,219,119,471.2674,209.8553,566.3965,100.9963,79.7386,219,219.0000,1,239,1,656,-0.1043,0.0862,0.0239,6,6,1,2
4665,144,1,1,1,0,219,119,119,119,209.8553,102.2595,99.8499,101.5899,103.2049,119,119.0000,1,139,0,655,-0.1043,0.0862,0.0130,6,6,2,2
4666,144,1,1,1,0,119,119,119,100,102.2595,187.2966,41.4367,62.7236,70.9542,119,119.0000,0,0,0,119,-0.1043,0.0862,0.0130,6,6,3,2
4667,144,1,1,1,0,119,100,100,179,187.2966,160.2256,101.4002,87.5700,90.8323,100,100.0000,0,0,1,139,-0.0168,0.0862,0.0109,6,6,5,2
4668,144,1,1,1,0,100,179,179,179,160.2256,701.9633,113.0708,54.1133,48.5412,179,179.0000,1,1728,0,139,-0.0168,0.0862,0.0196,6,6,6,2
4669,144,2,1,1,1,199,219,219,119,701.9633,101.0272,740.0547,44.7689,143.5897,378,189.0000,1,239,1,656,0.0862,0.0862,0.0413,6,6,1,2
4670,144,4,1,1,0,219,119,119,119,101.0272,108.5046,44.5533,56.6789,69.9589,655,163.7500,1,139,0,655,0.0862,0.0797,0.0716,6,6,2,2
4671,144,1,1,1,1,199,219,219,119,108.5046,185.5586,252.0020,147.2753,152.0567,139,139.0000,1,239,1,656,0.0737,0.0797,0.0152,6,6,1,2
4672,144,1,1,1,0,119,119,119,100,185.5586,128.5350,171.6566,13.3135,13.1244,119,119.0000,0,0,0,119,0.0737,0.0952,0.0130,6,6,3,2
4673,144,1,1,1,0,119,159,159,139,128.5350,135.6401,64.0703,63.7377,50.3587,159,159.0000,0,0,0,159,0.0797,0.0952,0.0174,6,6,4,2
4674,144,1,1,1,0,119,100,100,179,135.6401,158.2561,36.0139,93.2537,87.0201,139,139.0000,0,0,1,139,0.0797,0.1227,0.0152,6,6,5,2
4675,144,1,1,1,0,100,179,179,179,158.2561,667.4328,118.1059,43.5029,36.7865,139,139.0000,1,1728,0,139,0.0797,0.1227,0.0152,6,6,6,2
4676,144,1,1,1,0,139,298,298,219,667.4328,142.0317,732.6459,63.0496,51.8483,298,298.0000,0,0,0,0,0.0797,0.1437,0.0326,8,7,1,1
4677,144,1,1,1,0,298,219,219,139,142.0317,211.0024,86.0058,51.2957,41.6473,219,219.0000,0,0,0,0,0.0512,0.1437,0.0239,8,7,2,1
4678,144,1,1,1,0,219,139,139,159,211.0024,136.1947,194.0103,8.8600,19.4165,139,139.0000,0,0,0,0,0.0512,0.1437,0.0152,8,7,4,1
4679,144,2,2,1,0,139,159,278,139,136.1947,167.8519,125.7816,9.2195,150.9346,278,139.0000,0,0,0,0,0.0952,0.1437,0.0304,8,7,6,1
4680,144,1,1,1,0,119,139,139,139,167.8519,86.5361,108.7796,61.0082,64.5697,139,139.0000,0,0,0,0,0.0952,0.1437,0.0152,8,7,7,1
4681,144,1,1,1,0,139,139,139,199,86.5361,868.4752,37.3363,54.0023,53.5840,139,139.0000,0,0,0,0,0.1227,0.1437,0.0152,8,7,8,1
4682,144,2,2,1,0,139,199,338,159,868.4752,101.5197,932.4382,63.0317,42.8777,338,169.0000,0,0,0,0,0.1437,0.1437,0.0370,10,8,1,1
4683,144,1,1,1,0,139,159,159,179,101.5197,87.7055,81.6149,38.7331,35.3871,159,159.0000,0,0,0,0,0.1437,0.1427,0.0174,10,8,3,1
4684,144,1,1,1,0,159,179,179,179,87.7055,165.0485,44.3847,45.7056,54.2517,179,179.0000,0,0,0,0,0.1437,0.1427,0.0196,10,8,4,1
4685,144,1,1,1,0,179,179,179,219,165.0485,198.0057,81.7863,86.2279,75.0483,179,179.0000,0,0,0,0,0.1437,0.1427,0.0196,10,8,6,1
4686,144,1,1,1,0,179,219,219,239,198.0057,242.6489,126.0198,68.8840,79.2670,219,219.0000,0,0,0,0,0.0902,0.1427,0.0239,10,8,8,1
4687,144,1,1,1,0,219,239,239,119,242.6489,773.8233,197.0178,49.9625,48.6004,239,239.0000,0,0,0,0,-0.0338,0.1427,0.0261,10,8,10,1
4688,144,2,1,1,1,199,219,219,119,773.8233,0.0000,861.2201,90.2136,34.8210,278,139.0000,1,239,1,656,0.1427,0.1427,0.0304,6,6,1,2
4689,144,1,1,1,0,219,119,119,119,214.1145,0.0000,158.2024,63.6750,73.3297,239,239.0000,1,139,0,655,0.1427,0.1427,0.0261,6,6,2,2
4690,145,1,1,1,0,0,298,298,159,0.0000,360.0889,0.0000,46.0679,44.2832,298,298.0000,0,0,0,0,-0.2253,-0.0593,0.0360,8,4,4,1
4691,145,1,1,1,0,298,159,159,179,360.0889,37.8319,411.0523,69.4262,82.1340,159,159.0000,0,0,0,0,-0.2253,-0.0593,0.0192,6,5,1,1
4692,145,1,1,0,1,159,179,179,258,37.8319,273.7417,74.6324,34.5579,45.7056,179,179.0000,0,0,1,476,-0.0593,-0.0593,0.0216,8,4,1,1
4693,145,1,1,0,1,179,258,258,179,273.7417,154.0811,250.0320,32.9014,21.2250,258,258.0000,1,914,0,179,-0.0593,-0.1683,0.0311,8,4,3,1
4694,145,1,1,0,1,258,179,179,238,154.0811,94.5000,161.6447,12.3491,14.1156,179,179.0000,1,556,1,815,-0.0593,-0.1383,0.0216,8,4,2,1
4695,145,1,1,0,1,159,179,179,258,94.5000,173.4596,142.2252,47.8017,40.5123,238,238.0000,0,0,1,476,-0.0593,-0.1218,0.0287,8,4,1,1
4696,145,2,1,0,1,258,179,179,238,173.4596,194.0232,104.0048,71.3092,37.1618,318,159.0000,1,556,1,815,-0.2158,-0.1218,0.0384,8,4,2,1
4697,145,1,1,0,1,179,258,258,179,194.0232,153.2947,116.1809,82.8734,89.6800,179,179.0000,1,914,0,179,-0.2283,-0.0228,0.0216,8,4,3,1
4698,145,1,1,0,1,179,199,199,179,153.2947,163.6658,135.8308,31.5634,18.1728,199,199.0000,0,0,0,0,-0.2128,-0.0228,0.0240,8,4,6,1
4699,145,2,2,0,1,199,179,259,179,163.6658,172.1228,92.9139,78.3661,36.2802,259,129.5000,0,0,0,0,-0.1683,-0.0228,0.0312,8,4,7,1
4700,145,1,1,0,1,80,179,179,139,172.1228,703.4732,121.1487,48.0416,51.7929,179,179.0000,0,0,0,0,-0.1383,-0.0228,0.0216,8,4,8,1
4701,145,1,1,1,0,179,139,139,119,703.4732,69.8713,735.1496,35.7351,32.0039,139,139.0000,1,238,0,159,-0.1218,-0.0053,0.0168,8,3,2,2
4702,145,2,2,1,0,139,119,238,258,69.8713,178.4384,123.5840,60.1519,52.7873,238,119.0000,0,0,1,775,-0.1218,0.0452,0.0287,8,3,1,2
4703,145,1,1,1,0,119,258,258,179,178.4384,129.9279,151.2118,32.0351,25.2389,258,258.0000,0,0,0,278,-0.1218,0.0452,0.0311,8,3,3,2
4704,145,1,1,1,1,258,179,179,199,129.9279,105.6705,78.8543,48.3141,51.6841,179,179.0000,0,0,1,278,-0.0228,0.0452,0.0216,8,3,4,2
4705,145,1,1,1,1,179,199,199,199,105.6705,148.2102,45.7056,64.1950,70.5284,199,199.0000,1,914,0,776,-0.0228,0.2152,0.0240,8,3,5,2
4706,145,1,1,1,1,199,199,199,219,148.2102,127.8173,91.2688,67.3684,54.4541,199,199.0000,0,0,1,199,-0.0228,0.2152,0.0240,8,3,6,2
4707,145,1,1,1,1,199,219,219,199,127.8173,126.6935,44.2832,85.5716,65.5934,219,219.0000,1,696,1,139,-0.0228,0.2152,0.0264,8,3,7,2
4708,145,1,1,1,0,219,199,199,219,126.6935,355.0014,58.0775,61.1003,52.6925,199,199.0000,1,1670,0,0,-0.0053,0.2152,0.0240,8,3,8,2
4709,145,2,1,1,1,179,199,199,199,355.0014,112.4778,436.0000,78.6924,21.5058,418,209.0000,1,914,0,776,0.0452,0.2152,0.0504,8,3,5,2
4710,145,1,1,1,0,119,258,258,179,112.4778,76.2529,208.0385,100.3307,92.4081,139,139.0000,0,0,0,278,0.0452,0.2152,0.0168,8,3,3,2
4711,145,1,1,1,0,139,219,219,238,76.2529,252.5045,103.6002,116.2422,106.8562,219,219.0000,1,238,0,438,0.2152,0.2152,0.0264,7,2,2,0
4712,145,1,1,1,0,219,238,238,139,252.5045,281.8639,320.0141,66.2212,59.6029,238,238.0000,0,0,1,714,0.2152,0.1872,0.0287,7,2,1,0
4713,145,1,1,1,1,258,179,179,199,281.8639,130.1384,258.4879,33.0492,27.2947,139,139.0000,0,0,1,278,0.2152,0.0567,0.0168,8,3,4,2
4714,145,1,1,1,1,179,199,199,199,130.1384,118.3311,70.6116,62.3939,50.5099,179,179.0000,1,914,0,776,0.2152,0.0567,0.0216,8,3,5,2
4715,145,1,1,1,1,199,199,199,219,118.3311,156.0513,102.0784,18.3848,5.5902,199,199.0000,0,0,1,199,0.1872,0.0567,0.0240,8,3,6,2
4716,145,1,1,1,1,199,219,219,199,156.0513,704.5002,89.0056,66.0170,61.5508,139,139.0000,1,696,1,139,0.0567,-0.0803,0.0168,8,3,7,2
4717,145,1,1,1,0,139,298,298,298,704.5002,204.5807,711.3621,19.4165,37.5366,298,298.0000,1,298,0,0,0.0567,-0.0803,0.0360,7,9,3,0
4718,145,1,1,1,0,298,298,298,159,204.5807,563.8380,218.5154,20.7183,21.2720,298,298.0000,0,0,0,298,0.0567,-0.1808,0.0360,7,9,1,0
4719,145,1,1,1,0,298,159,159,99,563.8380,122.5439,472.2171,91.1002,78.4761,159,159.0000,0,0,0,0,-0.0803,0.0362,0.0192,7,10,5,0
4720,145,1,1,0,1,159,99,99,99,122.5439,176.6529,132.0038,11.4237,30.0416,99,99.0000,0,0,0,0,-0.2838,0.0362,0.0119,7,9,6,0
4721,145,1,1,0,1,99,99,99,179,176.6529,502.4923,127.6636,41.5482,34.8604,99,99.0000,0,0,0,0,-0.2838,0.0362,0.0119,7,9,7,0
4722,145,2,1,1,1,199,199,199,219,502.4923,133.5234,586.5705,92.3106,14.0000,398,199.0000,0,0,1,199,-0.2023,0.0362,0.0480,8,3,6,2
4723,145,1,1,1,1,199,219,219,199,133.5234,605.0746,81.3019,54.0786,63.4527,497,497.0000,1,696,1,139,-0.1808,0.0362,0.0600,8,3,7,2
4724,145,1,1,1,0,179,139,139,119,605.0746,0.0000,610.1844,5.0000,4.9244,159,159.0000,1,238,0,159,0.0362,0.0362,0.0192,8,3,2,2
4725,145,1,2,1,0,139,119,238,258,71.8766,0.0000,94.1913,28.1514,44.8135,537,537.0000,0,0,1,775,0.0362,0.0362,0.0648,8,3,1,2
4726,146,1,1,1,0,0,119,119,219,0.0000,154.4288,0.0000,19.9123,19.7294,119,119.0000,1,5249,0,0,0.0311,0.1366,0.0136,6,6,3,1
4727,146,1,1,1,0,119,219,219,259,154.4288,130.3467,216.1227,64.8845,41.1461,219,219.0000,0,0,0,219,0.0606,0.1366,0.0250,6,6,1,1
4728,146,2,2,1,0,219,259,478,437,130.3467,84.4423,158.8616,50.6187,70.7107,478,239.0000,0,0,0,478,0.1366,0.0901,0.0545,3,4,1,0
4729,146,1,1,1,0,219,437,437,159,84.4423,203.8553,72.1249,88.6707,78.7353,437,437.0000,0,0,0,437,0.1366,-0.0134,0.0498,8,3,1,0
4730,146,1,1,1,0,437,159,159,99,203.8553,173.5987,210.3450,39.1567,64.5155,159,159.0000,0,0,0,159,0.0901,-0.0224,0.0181,5,5,1,1
4731,146,2,2,1,0,159,99,198,179,173.5987,245.8709,41.0122,138.0444,48.0234,198,99.0000,0,0,0,198,-0.0134,-0.0439,0.0226,5,5,2,1
4732,146,2,2,1,0,99,179,278,239,245.8709,169.4616,167.2991,83.9658,36.2250,278,139.0000,0,0,0,278,-0.0134,-0.0439,0.0317,5,5,3,1
4733,146,1,1,1,0,99,239,239,179,169.4616,164.0191,118.8781,51.6188,40.9298,239,239.0000,0,0,0,239,-0.0629,0.0246,0.0273,5,5,4,1
4734,146,1,1,1,0,239,179,179,219,164.0191,526.0271,78.0897,84.4038,85.5132,179,179.0000,0,0,0,179,-0.0629,0.0246,0.0204,5,5,5,1
4735,146,1,1,1,0,179,219,219,139,526.0271,163.8856,699.3118,182.3321,168.6891,219,219.0000,0,0,0,219,-0.0629,0.0596,0.0250,6,2,1,1
4736,146,1,1,1,0,219,139,139,159,163.8856,67.8325,141.4107,32.9621,32.6267,139,139.0000,1,159,0,139,-0.0639,0.0596,0.0159,6,2,3,1
4737,146,1,1,1,0,139,159,159,199,67.8325,200.0025,104.5610,40.3887,50.5668,159,159.0000,0,0,1,318,-0.0679,0.0596,0.0181,6,2,2,1
4738,146,1,1,1,0,159,199,199,179,200.0025,128.3988,151.3308,48.0104,42.4264,199,199.0000,0,0,0,199,-0.0439,0.2226,0.0227,6,2,4,1
4739,146,1,1,1,0,199,179,179,179,128.3988,127.0797,56.2228,67.4259,65.9280,179,179.0000,0,0,0,179,-0.0439,0.2226,0.0204,6,2,5,1
4740,146,2,2,1,0,179,179,318,238,127.0797,683.5353,53.1507,70.5638,166.1693,318,159.0000,0,0,0,318,0.0246,0.2226,0.0363,6,2,6,1
4741,146,2,2,1,0,139,238,457,219,683.5353,174.0065,735.0599,63.9551,199.7261,457,228.5000,0,0,0,457,0.0596,0.2226,0.0521,5,1,2,1
4742,146,1,1,1,0,219,219,219,119,174.0065,205.6502,120.1041,49.1554,59.0021,219,219.0000,0,0,0,219,0.0596,0.2386,0.0250,5,1,4,1
4743,146,3,3,1,0,219,119,477,179,205.6502,335.2260,125.0000,83.3262,134.2097,477,159.0000,0,0,0,477,0.2226,0.2386,0.0544,5,1,5,1
4744,146,1,1,0,1,179,179,179,139,335.2260,75.0816,506.3882,180.5997,179.3377,179,179.0000,0,0,0,179,0.2226,0.3426,0.0204,8,3,4,0
4745,146,1,1,0,1,179,139,139,219,75.0816,182.5062,9.2195,71.3950,66.3363,139,139.0000,0,0,0,139,0.2226,0.3426,0.0159,8,3,5,0
4746,146,2,2,0,1,139,219,378,159,182.5062,584.8216,187.2672,10.8167,116.0689,378,189.0000,0,0,0,378,0.2226,0.3426,0.0431,8,3,8,0
4747,146,1,1,1,0,159,159,159,258,584.8216,296.1271,609.6589,28.8487,45.4010,159,159.0000,1,794,0,0,0.2386,0.3426,0.0181,7,8,4,0
4748,146,1,1,1,0,159,258,258,199,296.1271,87.7852,371.2142,74.6726,60.1041,258,258.0000,0,0,0,258,0.2386,0.4036,0.0294,7,8,1,0
4749,146,2,2,1,0,258,199,298,99,87.7852,254.6419,104.0048,36.4726,248.0181,298,149.0000,0,0,0,298,0.3426,0.4036,0.0340,4,7,1,0
4750,146,2,2,1,0,99,99,238,159,254.6419,376.7658,210.0000,44.8386,56.2005,238,119.0000,0,0,0,238,0.3426,0.4036,0.0271,4,7,4,0
4751,146,2,2,1,1,139,159,298,239,376.7658,218.7419,538.2434,181.0994,49.2392,298,149.0000,0,0,0,577,0.3426,0.4036,0.0340,6,9,1,2
4752,146,2,2,1,0,139,239,398,199,218.7419,115.1271,171.0029,44.5253,113.0310,398,199.0000,0,0,0,0,0.3321,0.4036,0.0454,6,9,2,2
4753,146,1,1,1,0,159,199,199,179,115.1271,93.5855,70.2282,57.2385,60.8153,199,199.0000,0,0,0,0,0.4036,0.4036,0.0227,6,9,3,2
4754,146,1,1,1,0,199,179,179,298,93.5855,94.0013,49.0408,54.8293,46.5296,179,179.0000,0,0,0,0,0.4036,0.3391,0.0204,6,9,4,2
4755,146,1,1,1,0,179,298,298,159,94.0013,74.2378,38.8330,62.2113,67.3146,298,298.0000,0,0,1,338,0.4036,0.3391,0.0340,6,9,5,2
4756,146,1,1,1,0,298,159,159,338,74.2378,79.5063,41.8808,42.1011,38.3308,159,159.0000,1,915,0,0,0.4036,0.4036,0.0181,6,9,6,2
4757,146,1,1,1,0,179,298,298,159,79.5063,0.0000,132.6725,52.6545,42.0119,338,338.0000,0,0,1,338,0.3391,0.3391,0.0386,6,9,5,2
4758,146,1,2,1,1,139,159,298,239,545.6934,0.0000,604.5172,59.0191,68.0312,577,577.0000,0,0,0,577,0.3391,0.3391,0.0658,6,9,1,2
4759,147,1,1,1,0,0,298,298,119,0.0000,93.1034,0.0000,75.1681,72.3671,298,298.0000,0,0,0,0,0.5071,0.4881,0.0675,3,5,1,1
4760,147,1,1,1,1,298,119,119,179,93.1034,131.6435,96.1665,127.5627,111.9040,119,119.0000,1,675,0,119,0.5071,0.4981,0.0270,3,4,1,0
4761,147,1,1,0,1,119,179,179,258,131.6435,52.1009,95.7706,46.3303,47.7938,179,179.0000,1,496,0,119,0.5071,0.4981,0.0406,3,5,3,1
4762,147,1,1,0,1,179,258,258,119,52.1009,95.8775,87.3613,39.3732,23.3077,258,258.0000,0,0,1,258,0.4521,0.4981,0.0585,3,5,2,1
4763,147,1,1,0,1,119,179,179,258,95.8775,195.3164,26.2488,67.3146,68.1652,119,119.0000,1,496,0,119,0.4626,0.4981,0.0270,3,5,3,1
4764,147,1,1,1,1,298,119,119,179,195.3164,172.0356,246.0772,51.4198,58.8239,119,119.0000,1,675,0,119,0.4831,0.4981,0.0270,3,4,1,0
4765,147,1,1,1,0,119,199,199,338,172.0356,118.5591,152.1085,63.8161,63.2317,199,199.0000,0,0,0,0,0.4881,0.4981,0.0451,3,6,1,0
4766,147,1,1,1,0,199,338,338,278,118.5591,106.0189,78.1089,46.0435,53.1060,338,338.0000,0,0,0,0,0.4881,0.4981,0.0766,3,6,2,0
4767,147,1,1,1,0,338,278,278,238,106.0189,253.1585,23.2594,82.7179,90.3549,278,278.0000,0,0,0,0,0.4981,0.4981,0.0630,3,6,3,0
4768,147,1,1,1,0,278,238,238,80,253.1585,111.2048,301.2457,52.1943,54.8179,238,238.0000,0,0,0,0,0.4981,0.4201,0.0539,3,7,1,1
4769,147,1,1,1,0,238,80,80,119,111.2048,60.0187,54.1479,61.5020,48.1923,80,80.0000,0,0,0,0,0.4981,0.4201,0.0181,3,7,2,1
4770,147,1,1,1,0,80,119,119,199,60.0187,186.5905,33.2415,37.5666,48.8185,119,119.0000,0,0,0,0,0.4981,0.4201,0.0270,3,7,3,1
4771,147,1,1,1,0,119,199,199,139,186.5905,109.6380,225.4107,71.2899,73.8394,199,199.0000,0,0,0,0,0.4861,0.4201,0.0451,3,8,1,0
4772,147,1,1,1,0,199,139,139,99,109.6380,161.9359,75.3923,44.3199,61.8324,139,139.0000,0,0,0,0,0.3671,0.4201,0.0315,3,8,2,0
4773,147,2,2,1,0,139,99,179,139,161.9359,116.5204,202.7042,51.6188,47.5395,179,89.5000,0,0,0,0,0.3581,0.4201,0.0406,4,9,1,0
4774,147,1,1,1,0,80,139,139,139,116.5204,168.0186,42.5441,79.3095,74.6358,139,139.0000,0,0,0,0,0.3581,0.4201,0.0315,4,9,2,0
4775,147,1,1,1,0,139,139,139,179,168.0186,257.2105,123.1016,41.5482,24.1868,139,139.0000,0,0,0,0,0.3581,0.4201,0.0315,4,9,4,0
4776,147,1,1,1,0,139,179,179,139,257.2105,175.1207,305.0066,43.7978,46.6717,179,179.0000,0,0,1,358,0.4191,0.4201,0.0406,4,10,1,2
4777,147,1,1,1,0,179,139,139,100,175.1207,176.0064,114.2147,63.5492,63.3482,139,139.0000,1,239,1,159,0.4201,0.4201,0.0315,4,10,2,2
4778,147,2,2,1,1,139,100,199,179,176.0064,203.1994,12.0416,168.3931,45.3982,199,99.5000,1,756,0,239,0.4201,0.4106,0.0451,4,10,3,2
4779,147,2,1,1,0,139,179,179,139,203.1994,86.5708,269.0669,70.0643,126.0000,358,179.0000,0,0,1,358,0.4201,0.3986,0.0811,4,10,1,2
4780,147,1,1,1,0,179,139,139,100,86.5708,0.0000,33.0151,54.6123,47.2705,159,159.0000,1,239,1,159,0.4106,0.4106,0.0360,4,10,2,2
4781,147,1,2,1,1,139,100,199,179,207.7174,0.0000,29.4279,184.8783,178.3122,239,239.0000,1,756,0,239,0.3986,0.3986,0.0542,4,10,3,2
4782,148,1,1,1,0,0,398,398,100,0.0000,144.5545,0.0000,51.1297,37.4066,398,398.0000,0,0,0,0,-0.0264,0.2221,0.0227,5,6,2,1
4783,148,1,1,1,0,398,100,100,199,144.5545,283.4277,169.3665,21.5232,37.8319,100,100.0000,0,0,0,0,-0.0104,0.2221,0.0057,6,5,1,0
4784,148,1,1,1,0,100,199,199,278,283.4277,195.6553,273.2490,67.1751,70.5284,199,199.0000,0,0,0,278,0.0116,0.2221,0.0113,7,2,2,2
4785,148,1,1,1,0,199,278,278,238,195.6553,70.5868,180.0028,27.2809,30.0416,278,278.0000,0,0,0,159,0.0771,0.2221,0.0159,7,2,4,2
4786,148,1,1,1,0,278,238,238,139,70.5868,227.0518,127.0630,68.8840,77.1654,238,238.0000,1,1272,0,637,0.1241,0.2221,0.0136,9,1,3,0
4787,148,2,2,0,1,238,139,258,239,227.0518,255.1588,141.3223,89.6772,29.8873,258,129.0000,0,0,0,279,0.2221,0.3586,0.0147,7,2,5,2
4788,148,1,1,0,1,119,239,239,298,255.1588,213.8370,176.4086,81.5123,79.4308,239,239.0000,0,0,1,0,0.2221,0.3586,0.0136,7,2,6,2
4789,148,2,2,0,1,239,298,477,298,213.8370,260.4400,139.0432,70.8978,159.0197,477,238.5000,2,14971,0,0,0.2221,0.3586,0.0272,7,2,7,2
4790,148,1,1,0,1,179,298,298,139,260.4400,183.5007,374.7226,122.2957,106.5751,298,298.0000,0,0,0,238,0.2111,0.3586,0.0170,9,1,7,0
4791,148,1,1,0,1,298,139,139,199,183.5007,803.5006,134.2386,42.2404,44.0256,139,139.0000,2,2604,0,139,0.3586,0.3586,0.0079,9,1,9,0
4792,148,3,3,0,1,139,199,557,457,803.5006,64.2748,942.0642,143.5009,60.8790,557,185.6667,1,8291,0,995,0.3586,0.3586,0.0318,9,1,1,0
4793,148,1,1,0,0,219,457,457,179,64.2748,326.7185,94.1116,32.3883,44.9055,457,457.0000,0,0,0,716,0.3586,0.2396,0.0261,7,2,1,2
4794,148,1,1,1,0,457,179,179,139,326.7185,82.2876,287.6421,56.6260,40.9695,179,179.0000,1,1452,0,0,0.2396,0.3006,0.0102,8,4,3,1
4795,148,1,1,1,0,179,139,139,219,82.2876,139.9035,190.9476,120.7528,115.0880,139,139.0000,2,1492,1,398,0.2396,0.3006,0.0079,8,4,2,1
4796,148,1,1,1,0,139,219,219,219,139.9035,103.8809,231.2163,96.9807,83.5464,219,219.0000,0,0,1,796,0.2396,0.3006,0.0125,8,4,1,1
4797,148,1,1,1,0,219,219,219,179,103.8809,107.3371,117.5925,57.7170,58.7729,219,219.0000,0,0,0,438,0.2256,0.3006,0.0125,5,3,1,1
4798,148,1,1,1,0,219,179,179,219,107.3371,83.7437,68.3081,49.3812,71.5891,179,179.0000,0,0,0,358,0.2256,0.3006,0.0102,5,3,2,1
4799,148,1,1,1,0,179,219,219,179,83.7437,100.5050,24.5967,74.0270,67.0410,219,219.0000,0,0,0,438,0.1991,0.3006,0.0125,5,3,3,1
4800,148,1,1,1,0,219,179,179,298,100.5050,100.0800,51.4198,51.8773,70.9524,179,179.0000,0,0,0,358,0.2326,0.3006,0.0102,5,3,4,1
4801,148,1,1,1,0,179,298,298,238,100.0800,280.9026,54.4518,54.8293,56.4845,298,298.0000,0,0,0,596,0.3006,0.3006,0.0170,5,3,5,1
4802,148,2,2,0,1,298,238,457,258,280.9026,185.5108,201.7251,88.1547,19.5064,457,228.5000,1,258,0,0,0.3006,0.3161,0.0261,8,4,6,1
4803,148,1,1,0,1,219,258,258,139,185.5108,86.2047,195.0410,12.2577,20.2485,258,258.0000,1,417,1,258,0.3006,0.3161,0.0147,8,4,5,1
4804,148,1,1,0,1,258,139,139,179,86.2047,196.7905,230.3389,187.6706,184.2715,139,139.0000,0,0,0,0,0.1951,0.3161,0.0079,6,5,3,0
4805,148,1,1,0,1,139,179,179,99,196.7905,114.5622,159.0283,38.5811,31.5317,179,179.0000,0,0,0,0,0.2196,0.3161,0.0102,6,5,5,0
4806,148,1,2,0,1,298,238,457,258,114.5622,231.0779,94.0479,54.3898,59.6259,99,99.0000,1,258,0,0,0.2671,0.3161,0.0056,8,4,6,1
4807,148,1,1,0,0,99,179,179,259,231.0779,783.0704,173.2888,62.5799,71.3530,179,179.0000,1,438,0,0,0.2671,0.3161,0.0102,8,4,8,1
4808,148,1,1,1,0,179,139,139,219,783.0704,158.0008,842.0594,68.9384,48.0026,259,259.0000,2,1492,1,398,0.3161,0.3161,0.0148,8,4,2,1
4809,148,1,1,1,0,139,219,219,219,158.0008,82.5136,161.0093,17.6777,23.5213,179,179.0000,0,0,1,796,0.3161,0.2546,0.0102,8,4,1,1
4810,148,1,1,1,0,398,100,100,199,82.5136,187.3019,92.6499,22.1416,24.6221,179,179.0000,0,0,0,0,0.3161,0.2051,0.0102,6,5,1,0
