"a1","a2","a3","a4","a5","y1","y2"
0.879437,0.895166,0.411432,0.748835,0.698446,0.102398,0.138358
0.88086,0.896733,0.413129,0.74888,0.69399,0.103889,0.13406
0.885842,0.897308,0.416204,0.733198,0.694694,0.10538,0.129761
0.897862,0.891335,0.423755,0.733028,0.695397,0.109919,0.125462
0.905057,0.899484,0.441952,0.732858,0.690026,0.118446,0.121164
0.906738,0.893006,0.459983,0.739434,0.697332,0.126972,0.116865
0.902849,0.886041,0.465512,0.733561,0.702762,0.135499,0.112566
0.896831,0.914461,0.474772,0.711234,0.695937,0.144026,0.108267
0.895654,0.904657,0.490006,0.706596,0.703313,0.152552,0.103969
0.891732,0.90201,0.494989,0.739049,0.699349,0.157646,0.09967
0.884671,0.910908,0.493439,0.753552,0.693603,0.158249,0.095371
0.880787,0.899589,0.498941,0.727279,0.693228,0.158853,0.091073
0.880535,0.894313,0.507244,0.72636,0.693287,0.159457,0.086774
0.874831,0.902201,0.519382,0.730272,0.689816,0.202471,0.064333
0.869249,0.904239,0.547735,0.735545,0.684304,0.260159,0.040061
0.87093,0.896454,0.577122,0.751704,0.685359,0.264512,0.04442
0.872612,0.896106,0.589973,0.738335,0.690683,0.268864,0.048779
0.870841,0.889663,0.608012,0.718154,0.695331,0.294547,0.053138
0.869283,0.887434,0.637101,0.728757,0.69363,0.322832,0.057498
0.869511,0.89332,0.652018,0.739359,0.69193,0.318047,0.061857
0.866351,0.896402,0.661942,0.739179,0.693978,0.279756,0.066216
0.863191,0.902462,0.657206,0.726678,0.695057,0.228475,0.070575
0.86003,0.909846,0.653661,0.722312,0.698177,0.217504,0.074935
0.856869,0.906659,0.664596,0.734547,0.700229,0.206532,0.079294
0.855811,0.900634,0.669783,0.724648,0.694659,0.184405,0.083653
0.857156,0.89682,0.667515,0.720555,0.693779,0.14769,0.088013
0.855677,0.902114,0.670103,0.725363,0.6929,0.121976,0.092372
0.853049,0.903908,0.669499,0.716314,0.697602,0.110647,0.096731
0.852797,0.908488,0.65823,0.716733,0.700639,0.099318,0.110046
0.855094,0.924875,0.645486,0.707095,0.694483,0.087988,0.135071
0.855599,0.911622,0.644024,0.730216,0.695755,0.076659,0.160097
0.85441,0.890795,0.64137,0.729989,0.705518,0.06533,0.185122
0.853514,0.89992,0.634868,0.72331,0.709616,0.058177,0.201242
0.851743,0.894974,0.632099,0.733187,0.707241,0.056484,0.205715
0.852057,0.881287,0.6264,0.739775,0.706385,0.054791,0.210188
0.850039,0.884856,0.621907,0.752577,0.703407,0.053098,0.214662
0.85065,0.883254,0.619767,0.724421,0.702093,0.051405,0.219135
0.854265,0.880903,0.619986,0.730998,0.704767,0.049712,0.223608
0.85482,0.894487,0.618469,0.731089,0.70037,0.048019,0.228082
0.851878,0.899711,0.618797,0.729853,0.699713,0.046326,0.232555
0.851329,0.904308,0.621798,0.768191,0.698141,0.044633,0.237028
0.84865,0.91925,0.610592,0.727982,0.694154,0.04294,0.241502
0.843629,0.91561,0.59413,0.715463,0.694084,0.041247,0.245975
0.844585,0.905266,0.586016,0.729535,0.694905,0.039554,0.255975
0.848172,0.892693,0.576185,0.711823,0.705107,0.037861,0.273203
0.851758,0.892797,0.564014,0.726655,0.708291,0.036168,0.290431
0.853514,0.905458,0.549796,0.724047,0.703454,0.035625,0.307659
0.853178,0.898039,0.538555,0.724932,0.699643,0.036584,0.313567
0.854568,0.88611,0.533611,0.734184,0.700041,0.037543,0.304671
0.85793,0.89393,0.527092,0.723798,0.696441,0.038502,0.295776
0.858782,0.901435,0.520574,0.748438,0.692471,0.039462,0.286881
0.856764,0.89891,0.516734,0.756364,0.697836,0.040421,0.277985
0.854747,0.893024,0.513621,0.746147,0.707265,0.04138,0.26909
0.855684,0.879336,0.509562,0.738062,0.714319,0.04234,0.260194
0.859999,0.877386,0.502133,0.720169,0.713351,0.043299,0.262912
0.864314,0.874095,0.490403,0.746703,0.710208,0.044258,0.280815
0.863163,0.892519,0.486486,0.747769,0.698423,0.045217,0.287002
0.855767,0.902027,0.490318,0.722902,0.696019,0.046177,0.277866
0.851717,0.890011,0.485171,0.714329,0.705729,0.047136,0.26873
0.851493,0.897404,0.477213,0.711387,0.704802,0.048095,0.259595
0.851269,0.898318,0.477595,0.749402,0.700405,0.049055,0.250459
0.853581,0.900024,0.46898,0.752134,0.699947,0.050014,0.241323
0.86146,0.890934,0.464367,0.739389,0.706291,0.050973,0.232188
0.870112,0.886145,0.46733,0.719954,0.706069,0.051932,0.223052
0.874477,0.897656,0.465127,0.719477,0.697966,0.052892,0.213916
0.876915,0.90349,0.464717,0.740693,0.69623,0.053851,0.204781
0.876411,0.891596,0.47416,0.721949,0.698341,0.05481,0.195645
0.872544,0.890655,0.486598,0.737598,0.695116,0.05577,0.186509
0.871031,0.905893,0.484349,0.722086,0.695972,0.056729,0.177373
0.872208,0.905075,0.481504,0.69842,0.697708,0.057688,0.168238
0.870639,0.89985,0.487694,0.728016,0.696429,0.058647,0.159102
0.865932,0.899049,0.490143,0.717606,0.697544,0.059607,0.154837
0.862794,0.9111,0.479574,0.725306,0.694119,0.060566,0.156941
0.863149,0.912807,0.47648,0.731361,0.6927,0.061525,0.159046
0.865446,0.907129,0.481583,0.712464,0.693281,0.062485,0.16115
0.867744,0.896925,0.480328,0.746227,0.700756,0.063444,0.163254
0.867792,0.895619,0.473873,0.715894,0.702774,0.064403,0.165358
0.865271,0.903211,0.465933,0.69359,0.698552,0.065362,0.167462
0.862749,0.898527,0.473162,0.732427,0.696013,0.066322,0.169567
0.858148,0.898875,0.474816,0.752044,0.695397,0.067281,0.171671
0.851172,0.910874,0.465821,0.770924,0.695452,0.06824,0.173775
0.848,0.914722,0.46669,0.749765,0.696273,0.0692,0.175879
0.853295,0.908766,0.463536,0.724444,0.697094,0.070159,0.177984
0.863298,0.897813,0.45403,0.727562,0.700979,0.071118,0.180088
0.87083,0.895949,0.455536,0.718775,0.702457,0.072078,0.182192
0.873418,0.900721,0.454886,0.729411,0.702105,0.073037,0.184296
0.873587,0.903229,0.448411,0.762264,0.702088,0.073996,0.186401
0.873755,0.906468,0.456545,0.758409,0.696019,0.074955,0.189585
0.872118,0.897273,0.459518,0.754554,0.696394,0.075915,0.194181
0.862536,0.888844,0.455145,0.722652,0.70085,0.076874,0.198777
0.851603,0.899032,0.460735,0.692751,0.696793,0.077833,0.203373
0.846812,0.894556,0.459822,0.70883,0.698951,0.078793,0.207969
0.844766,0.890029,0.455774,0.720759,0.703677,0.079752,0.212565
0.845859,0.901905,0.452281,0.747134,0.702105,0.080711,0.217162
0.84537,0.899624,0.446022,0.768123,0.703893,0.08167,0.221758
0.843072,0.908714,0.440343,0.733935,0.701695,0.08263,0.226354
0.840775,0.906746,0.431608,0.715112,0.704708,0.083589,0.23095
0.83951,0.881826,0.426797,0.729399,0.709986,0.083562,0.235546
0.839426,0.885971,0.42126,0.730193,0.702832,0.082246,0.233662
0.84401,0.895601,0.41663,0.743426,0.69742,0.08093,0.223302
0.849849,0.88355,0.409989,0.758337,0.70472,0.079614,0.212943
0.854203,0.886685,0.41253,0.753064,0.710009,0.078298,0.202584
0.862188,0.893964,0.420555,0.755786,0.703559,0.076982,0.191737
0.867232,0.901836,0.425854,0.710723,0.694858,0.075666,0.180251
0.864441,0.902654,0.438547,0.666149,0.69304,0.07492,0.168766
0.860777,0.904239,0.450791,0.685834,0.69229,0.07492,0.157281
0.861953,0.900216,0.45538,0.721212,0.696511,0.07492,0.145795
0.859678,0.89581,0.457717,0.768021,0.699119,0.07492,0.13431
0.856727,0.901679,0.452057,0.787173,0.699881,0.07492,0.135755
0.857511,0.898039,0.439782,0.752486,0.700643,0.07492,0.154109
0.858296,0.892832,0.432728,0.721519,0.698423,0.07492,0.172463
0.857224,0.886807,0.438481,0.718548,0.697391,0.07492,0.182581
0.857246,0.888043,0.444325,0.715702,0.69562,0.07492,0.181928
0.857179,0.898596,0.447397,0.72619,0.691352,0.07492,0.181275
0.852808,0.904343,0.456006,0.732404,0.692055,0.07492,0.180621
0.852987,0.893581,0.454052,0.726514,0.701214,0.07492,0.179968
0.854091,0.888531,0.440351,0.759766,0.704439,0.076879,0.178818
0.850308,0.907373,0.426542,0.768055,0.696488,0.081399,0.177016
0.852214,0.911379,0.422954,0.729558,0.696136,0.085919,0.175214
0.860619,0.91049,0.422419,0.716076,0.69324,0.090439,0.173413
0.864867,0.893024,0.430096,0.730658,0.695069,0.09496,0.171611
0.87111,0.88712,0.432173,0.730329,0.699713,0.09948,0.169809
0.881402,0.904622,0.440485,0.755979,0.693169,0.104,0.166514
0.88751,0.898353,0.458791,0.767034,0.692149,0.10852,0.161264
0.893618,0.89137,0.460513,0.758383,0.693873,0.11304,0.156014
0.89664,0.905109,0.468956,0.741385,0.688432,0.117561,0.150764
0.896136,0.902985,0.483283,0.648596,0.69039,0.122081,0.145514
0.893592,0.900512,0.48548,0.650104,0.694061,0.126601,0.140264
0.885108,0.900756,0.489402,0.737008,0.698986,0.131121,0.135013
0.876932,0.900634,0.492387,0.730454,0.702879,0.126869,0.129763
0.873822,0.900407,0.486707,0.761058,0.702656,0.111145,0.130594
0.870712,0.897273,0.477912,0.790359,0.702046,0.095422,0.139377
0.867602,0.900373,0.46991,0.782195,0.698528,0.079698,0.14816
0.866701,0.897482,0.468035,0.771067,0.705435,0.063975,0.156943
0.868327,0.892693,0.464017,0.756553,0.705541,0.0629,0.165726
0.869952,0.895601,0.461779,0.742039,0.693779,0.080982,0.174509
0.869642,0.905475,0.47575,0.694213,0.690314,0.099064,0.144989
0.868924,0.915192,0.501179,0.66359,0.683894,0.117145,0.102796
0.870269,0.898353,0.51778,0.696134,0.688514,0.135227,0.109534
0.869182,0.890351,0.52167,0.728677,0.697913,0.153309,0.116271
0.865315,0.906938,0.517871,0.746272,0.698352,0.151948,0.123008
0.859174,0.915419,0.514585,0.737575,0.700147,0.12516,0.129746
0.850432,0.923168,0.512399,0.718355,0.700205,0.098373,0.136483
0.848672,0.921287,0.511248,0.728821,0.699795,0.071586,0.15463
0.858462,0.911884,0.504448,0.760514,0.69657,0.054675,0.187697
0.872331,0.898718,0.489468,0.738482,0.698317,0.05068,0.220764
0.883455,0.887625,0.474922,0.726882,0.703078,0.046685,0.239502
0.89144,0.899432,0.484477,0.751114,0.697162,0.053529,0.212592
0.897503,0.894382,0.502483,0.756364,0.693732,0.074548,0.150493
0.89682,0.889889,0.512995,0.735579,0.692642,0.095566,0.116884
0.887327,0.8981,0.527836,0.708127,0.689546,0.116584,0.120532
0.876064,0.905545,0.531848,0.709748,0.68849,0.121693,0.124181
0.86749,0.901592,0.523484,0.704623,0.700065,0.105996,0.127829
0.861152,0.896803,0.526906,0.712107,0.704439,0.090299,0.131477
0.857369,0.8979,0.526014,0.719591,0.703981,0.074603,0.156965
0.855352,0.905406,0.504798,0.723384,0.705119,0.0651,0.190709
0.851194,0.916115,0.498859,0.722959,0.699619,0.063696,0.197899
0.842284,0.900355,0.495016,0.726224,0.703266,0.062293,0.205089
0.837218,0.886859,0.481862,0.750218,0.710994,0.060889,0.21228
0.831734,0.896611,0.483985,0.750536,0.711129,0.059486,0.21947
0.820751,0.906764,0.480746,0.740727,0.705588,0.058082,0.226661
0.809767,0.894225,0.4737,0.75015,0.703125,0.056679,0.233851
0.80234,0.879493,0.467218,0.736866,0.706479,0.055275,0.239999
0.798978,0.884578,0.45121,0.729978,0.709833,0.053872,0.244785
0.795616,0.899972,0.436489,0.753291,0.704931,0.052468,0.24957
0.795372,0.908366,0.42517,0.721745,0.691152,0.051065,0.254356
0.798692,0.895862,0.420312,0.658302,0.69297,0.049661,0.259141
0.802013,0.88517,0.416458,0.68411,0.71029,0.048257,0.263927
0.805333,0.892345,0.420946,0.720169,0.710654,0.047816,0.261645
0.804515,0.890569,0.4234,0.733447,0.705811,0.048634,0.250123
0.802419,0.891352,0.414135,0.731327,0.700874,0.049452,0.2386
0.804268,0.906468,0.407835,0.741362,0.694002,0.05027,0.234244
0.808157,0.908157,0.401786,0.726394,0.696242,0.051087,0.239261
0.810612,0.885449,0.393453,0.695472,0.705564,0.051905,0.244278
0.808762,0.874948,0.38477,0.710962,0.707382,0.052723,0.249295
0.806913,0.898283,0.380244,0.726973,0.700141,0.053541,0.254312
0.809771,0.896646,0.377836,0.714738,0.699701,0.054358,0.259329
0.81134,0.897169,0.370577,0.74134,0.695116,0.055176,0.264346
0.812506,0.906799,0.363331,0.751137,0.693386,0.055994,0.269363
0.82192,0.899154,0.35617,0.72754,0.700334,0.056812,0.27438
0.828353,0.900791,0.356496,0.735058,0.69854,0.057629,0.262731
0.831379,0.907129,0.353402,0.735517,0.692118,0.058447,0.229289
0.834405,0.91049,0.355296,0.71298,0.691825,0.059334,0.195847
0.833862,0.914792,0.367111,0.720407,0.691532,0.060312,0.176293
0.829238,0.912632,0.375226,0.743148,0.689651,0.06129,0.174903
0.82842,0.900199,0.380618,0.744254,0.69433,0.062268,0.173513
0.82795,0.880207,0.372916,0.735795,0.70472,0.063246,0.172122
0.827457,0.873746,0.376253,0.738709,0.705064,0.064224,0.170732
0.832164,0.888879,0.383043,0.75743,0.698966,0.065201,0.169341
0.836871,0.904326,0.388692,0.734207,0.692868,0.066179,0.167951
0.841578,0.913451,0.393502,0.713638,0.689616,0.067157,0.166561
0.839852,0.913695,0.391686,0.729683,0.689616,0.068135,0.16517
0.834618,0.900373,0.399414,0.752146,0.694706,0.069113,0.16378
0.830718,0.896263,0.397528,0.726939,0.701589,0.070091,0.16239
0.833284,0.897412,0.391562,0.70595,0.701605,0.071069,0.160999
0.847238,0.888252,0.395784,0.722494,0.699025,0.072047,0.159609
0.854993,0.897081,0.394615,0.707237,0.696445,0.073025,0.158218
0.855666,0.89931,0.385604,0.721779,0.697285,0.075594,0.156828
0.854298,0.89217,0.386519,0.719613,0.700065,0.080245,0.155438
0.855543,0.895949,0.394903,0.731372,0.700592,0.084896,0.154047
0.860081,0.892362,0.400827,0.733799,0.699232,0.089547,0.152657
0.859028,0.886824,0.399892,0.731327,0.704005,0.094198,0.151267
0.858501,0.894765,0.395213,0.733221,0.704873,0.098848,0.149876
0.858681,0.915837,0.399575,0.713587,0.693322,0.103499,0.148486
0.854646,0.909585,0.406187,0.736634,0.694002,0.10815,0.147095
0.848493,0.894939,0.409671,0.737337,0.698177,0.112801,0.145705
0.845686,0.898509,0.414304,0.742666,0.697696,0.093267,0.146973
0.849468,0.899937,0.412137,0.73889,0.700686,0.065173,0.151716
0.855016,0.895131,0.406094,0.72111,0.699326,0.06724,0.156459
0.858449,0.899519,0.401606,0.744242,0.697098,0.069308,0.161203
0.85716,0.904117,0.401816,0.735307,0.69956,0.071376,0.165946
0.855871,0.903054,0.408578,0.708456,0.696523,0.073443,0.170689
0.85283,0.902114,0.403188,0.714681,0.696558,0.075511,0.175432
0.847787,0.896611,0.402535,0.734241,0.701132,0.077579,0.180176
0.84949,0.895784,0.404386,0.723083,0.700598,0.079646,0.183264
0.848392,0.890429,0.401371,0.719761,0.702269,0.081714,0.184187
0.840457,0.900738,0.403508,0.773055,0.699631,0.083782,0.18511
0.844716,0.910908,0.396047,0.777342,0.699947,0.085849,0.186034
0.853598,0.893511,0.395467,0.768633,0.70336,0.087917,0.186957
0.859566,0.893041,0.401365,0.774938,0.700018,0.089985,0.18788
0.862017,0.897099,0.39691,0.729354,0.703325,0.092052,0.188804
0.860448,0.887869,0.395588,0.721275,0.7036,0.09412,0.189727
0.858878,0.906485,0.400343,0.756058,0.691727,0.096188,0.19065
0.859611,0.906921,0.406209,0.762782,0.692782,0.098255,0.191574
0.858815,0.892223,0.405536,0.742995,0.699338,0.093574,0.192497
0.856405,0.89736,0.401147,0.729558,0.698904,0.080069,0.19342
0.852875,0.892623,0.399031,0.726519,0.705553,0.066564,0.194344
0.849064,0.899607,0.392718,0.708535,0.707371,0.060408,0.195267
0.851082,0.898475,0.391417,0.712912,0.703583,0.063864,0.19619
0.853099,0.882123,0.39353,0.743834,0.70411,0.067319,0.195956
0.856489,0.896211,0.387391,0.741833,0.70275,0.070775,0.194207
0.861449,0.899711,0.382001,0.74668,0.699232,0.07423,0.192459
0.86276,0.888531,0.387697,0.728231,0.696699,0.077686,0.19071
0.862021,0.896141,0.389982,0.725226,0.695292,0.081142,0.188961
0.861583,0.910316,0.388186,0.735693,0.693885,0.084597,0.187213
0.861236,0.915349,0.3928,0.737326,0.691328,0.088053,0.185464
0.861679,0.913938,0.401259,0.75176,0.69066,0.091509,0.183715
0.859745,0.90302,0.401267,0.732846,0.696687,0.094964,0.181967
0.859682,0.896733,0.395159,0.723446,0.696828,0.095941,0.180218
0.861755,0.904221,0.393538,0.723514,0.695878,0.093675,0.17847
0.863829,0.895061,0.392901,0.734298,0.696711,0.091409,0.176721
0.863993,0.890899,0.401915,0.738317,0.693275,0.089327,0.174972
0.865035,0.89581,0.413547,0.703194,0.692454,0.087484,0.173224
0.866868,0.89069,0.413673,0.703075,0.695175,0.085642,0.171475
0.865607,0.888217,0.418445,0.742961,0.699467,0.083799,0.169726
0.861051,0.886824,0.418702,0.750978,0.699771,0.081957,0.167978
0.852729,0.894365,0.406031,0.727653,0.700546,0.080916,0.170378
0.84786,0.915245,0.407091,0.710134,0.698341,0.080924,0.178204
0.846935,0.915419,0.410628,0.720951,0.69725,0.080932,0.18603
0.849894,0.908888,0.399947,0.73161,0.695743,0.08094,0.193855
0.857291,0.906241,0.387265,0.727937,0.697942,0.080948,0.201681
0.864688,0.905667,0.38225,0.73999,0.697391,0.080956,0.209507
0.866044,0.904779,0.380624,0.730397,0.695954,0.080964,0.212559
0.86489,0.899502,0.387831,0.733697,0.697098,0.080971,0.209369
0.865775,0.894225,0.394287,0.736543,0.698241,0.080979,0.206178
0.858154,0.898849,0.393008,0.734683,0.699385,0.080987,0.202988
0.852276,0.899502,0.391357,0.749889,0.696957,0.080995,0.199798
0.855049,0.887051,0.392029,0.719988,0.699807,0.081003,0.196607
0.856581,0.890586,0.395148,0.725544,0.699232,0.081011,0.193417
0.856693,0.916464,0.400901,0.764245,0.692946,0.081019,0.190227
0.856805,0.915976,0.394555,0.739321,0.695456,0.081027,0.187036
0.85255,0.906781,0.386899,0.760492,0.698259,0.081035,0.18705
0.847383,0.909062,0.390291,0.765095,0.699971,0.081042,0.191254
0.848997,0.900199,0.385716,0.731168,0.702457,0.08105,0.195457
0.849659,0.885884,0.376524,0.730567,0.708168,0.081058,0.199661
0.846465,0.892954,0.374316,0.71954,0.706128,0.081066,0.203865
0.847977,0.912458,0.369068,0.740036,0.698681,0.081074,0.208069
0.857537,0.915384,0.36382,0.721439,0.694354,0.081082,0.212272
0.862771,0.905649,0.360926,0.714601,0.694635,0.08109,0.216476
0.859577,0.913399,0.359382,0.721541,0.695515,0.081098,0.22068
0.856383,0.908853,0.366524,0.744333,0.699097,0.081106,0.21184
0.853189,0.907704,0.37501,0.794578,0.700944,0.081113,0.185941
0.853682,0.902253,0.365012,0.75311,0.699631,0.081121,0.171326
0.854231,0.887887,0.357351,0.722358,0.697496,0.081129,0.171465
0.850028,0.885362,0.354654,0.717017,0.702574,0.081137,0.171604
0.850846,0.893599,0.350272,0.72009,0.701824,0.081145,0.171743
0.855206,0.895148,0.356343,0.737745,0.698435,0.081153,0.171882
0.853133,0.889419,0.355233,0.733572,0.702158,0.081161,0.172022
0.849872,0.902271,0.346689,0.734933,0.701894,0.081169,0.172161
0.854691,0.901313,0.35438,0.711687,0.69888,0.081177,0.1723
0.859891,0.898666,0.362479,0.713899,0.696336,0.083477,0.172439
0.856674,0.90187,0.353984,0.74452,0.70153,0.088777,0.172578
0.852554,0.894208,0.349075,0.737632,0.70363,0.094076,0.172717
0.851601,0.890516,0.354487,0.740863,0.701783,0.099375,0.172856
0.850649,0.887399,0.353011,0.731849,0.704861,0.080248,0.172995
0.852141,0.889942,0.343664,0.730624,0.701167,0.053625,0.173134
0.856428,0.891996,0.335522,0.737416,0.704509,0.058971,0.173273
0.860715,0.889698,0.338266,0.726899,0.707089,0.064318,0.173412
0.865002,0.89184,0.345181,0.73838,0.704275,0.069664,0.173552
0.866896,0.892275,0.340769,0.73228,0.701437,0.075011,0.171492
0.869899,0.900477,0.346891,0.728708,0.690355,0.080358,0.166556
0.870314,0.901278,0.354066,0.743052,0.689722,0.085704,0.16162
0.865495,0.912754,0.356728,0.7261,0.692794,0.091051,0.156685
0.860126,0.895218,0.368172,0.716847,0.697455,0.096397,0.151749
0.856506,0.890812,0.370377,0.70629,0.695784,0.099117,0.146813
0.861976,0.904012,0.366824,0.688317,0.69555,0.098401,0.143305
0.867299,0.903316,0.363505,0.742031,0.693345,0.097686,0.141665
0.869484,0.897447,0.365575,0.75616,0.697109,0.09697,0.140024
0.87167,0.900181,0.363561,0.733379,0.702152,0.096255,0.138383
0.878484,0.901104,0.368281,0.734275,0.699736,0.095539,0.136742
0.883659,0.8882,0.377787,0.729173,0.699736,0.094824,0.135102
0.880913,0.894069,0.380662,0.726553,0.696922,0.094108,0.133461
0.878167,0.910194,0.388566,0.717674,0.692712,0.093393,0.132482
0.873878,0.896542,0.402262,0.721496,0.698974,0.092677,0.13237
0.87018,0.887416,0.408947,0.738097,0.703841,0.091962,0.132257
0.865954,0.90551,0.403965,0.758552,0.696687,0.091246,0.132145
0.864094,0.895096,0.410322,0.740183,0.700557,0.090531,0.132032
0.865685,0.895427,0.416253,0.739752,0.70431,0.089815,0.131919
0.866941,0.895062,0.412205,0.743789,0.706256,0.0891,0.131807
0.87232,0.889193,0.412246,0.722516,0.704697,0.088384,0.131694
0.8777,0.906433,0.411637,0.723185,0.698165,0.08451,0.131582
0.88104,0.889872,0.406629,0.727177,0.70798,0.076505,0.131469
0.879381,0.882506,0.40485,0.708977,0.709012,0.080263,0.131356
0.874674,0.902915,0.415187,0.713445,0.693638,0.099403,0.131244
0.869967,0.905318,0.422468,0.715203,0.694471,0.108652,0.131131
0.868816,0.898152,0.426133,0.727063,0.699654,0.104967,0.131019
0.87173,0.900112,0.427918,0.73931,0.695608,0.101282,0.130906
0.874644,0.897377,0.426283,0.72162,0.694729,0.097598,0.130793
0.873413,0.892693,0.428377,0.724886,0.699502,0.093913,0.130681
0.867445,0.891909,0.431616,0.731066,0.698212,0.094828,0.130568
0.86536,0.903194,0.434215,0.728685,0.693638,0.10176,0.130456
0.867714,0.904744,0.434218,0.732999,0.692622,0.108691,0.130343
0.863948,0.897447,0.438484,0.72475,0.695671,0.115623,0.13023
0.85923,0.898091,0.435606,0.753926,0.69872,0.095599,0.13812
0.867064,0.892414,0.432638,0.76928,0.698089,0.06699,0.156474
