"UNITID","school_name","city","state","zip","school_webpage","latitude","longitude","admission_rate","sat_verbal_midrange","sat_math_midrange","sat_writing_midrange","act_combined_midrange","act_english_midrange","act_math_midrange","act_writing_midrange","sat_total_average","undergrad_size","percent_white","percent_black","percent_hispanic","percent_asian","percent_part_time","average_cost_academic_year","average_cost_program_year","tuition_(instate)","tuition_(out_of_state)","spend_per_student","faculty_salary","percent_part_time_faculty","percent_pell_grant","completion_rate","predominant_degree","highest_degree","ownership","region","gender","carnegie_basic_classification","carnegie_undergraduate","carnegie_size","religious_affiliation","percent_female","agege24","faminc","mean_earnings_6_years","median_earnings_6_years","mean_earnings_10_years","median_earnings_10_years"
207971,'University of Tulsa',Tulsa,OK,74104-3189,www.utulsa.edu,36.1519,-95.9452,0.4059,635.0,630.0,?,29.0,29.0,27.0,?,1279.0,3394.0,0.5524,0.0451,0.0418,0.0327,0.0359,46560.0,?,34835.0,34835.0,16047.0,9672.0,0.7755,0.1557,0.6882,Bachelors,Graduate,'Private nonprofit','Southwest',COED,'Doctoral/Research Universities','Full-time four-year more selective lower transfer-in','Medium 4-year highly residential (3000 to 9999)','Presbyterian Church (USA)',0.54000002145767,0.12999999523162,79960.34,46400.0,36000.0,52900.0,43200.0
208017,'Virgil\'s Beauty College',Muskogee,OK,74401-6802,www.virgilsbeautycollege.com,35.751999999999995,-95.3802,?,?,?,?,?,?,?,?,?,32.0,0.3438,0.3125,0.0625,0.0,0.0,?,9419.0,?,?,4647.0,?,?,0.1311,?,Certificate,Certificate,'Private for-profit','Southwest',COED,?,?,?,?,0.94999998807907,0.56000000238418,13717.49,?,?,?,?
208026,'Indian Capital Technology Center-Tahlequah',Tahlequah,OK,74464,www.ictctech.com,35.9202,-94.9915,?,?,?,?,?,?,?,?,?,229.0,0.3406,0.0044,0.1048,0.0087,0.5459,?,11478.0,?,?,7281.0,?,?,0.4082,?,Certificate,Certificate,Public,'Southwest',COED,?,?,?,?,0.60000002384185,0.68000000715255,15769.65,25300.0,22100.0,27400.0,22400.0
208035,'Western Oklahoma State College',Altus,OK,73521-1397,www.wosc.edu,34.6689,-99.3353,?,?,?,?,?,?,?,?,?,1306.0,0.4992,0.0957,0.1669,0.0107,0.4877,11634.0,?,3000.0,6871.0,3476.0,4795.0,1.0,0.1323,?,Associate,Associate,Public,'Southwest',COED,'Associate\'s--Public Rural-serving Medium','Higher part-time two-year','Small 2-year (500 to 1999)',?,0.62000000476837,0.40999999642372,29689.99,29400.0,25000.0,35500.0,31100.0
208044,'Woodward Beauty College',Woodward,OK,73801,woodwardbeautyschool.com,36.4349,-99.3866,?,?,?,?,?,?,?,?,?,27.0,0.7778,0.0,0.1481,0.0,0.0,?,17111.0,?,?,1278.0,?,?,0.6038,?,Certificate,Certificate,'Private for-profit','Southwest',COED,?,?,?,?,0.97000002861022,0.51999998092651,30328.84,?,?,?,?
208053,'High Plains Technology Center',Woodward,OK,73801,www.hptc.net,36.4062,-99.4273,?,?,?,?,?,?,?,?,?,82.0,0.7317,0.0122,0.2073,0.0,0.4756,?,10833.0,?,?,11749.0,?,?,0.1373,?,Certificate,Certificate,Public,'Southwest',COED,?,?,?,?,0.81000000238418,0.60000002384185,17605.84,22800.0,22200.0,24900.0,18200.0
208080,'Academy of Hair Design-Salem',Salem,OR,97301,academyofhairdesign.info,44.9417,-123.0396,?,?,?,?,?,?,?,?,?,56.0,0.7679,0.0536,0.1786,0.0,0.0,?,14010.0,?,?,4357.0,?,?,1.0,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.89999997615814,0.44999998807907,24934.75,15200.0,13500.0,17800.0,14500.0
208123,'Abdill Career College Inc',Medford,OR,97504-7137,www.abdill.com,42.3281,-122.8639,?,?,?,?,?,?,?,?,?,80.0,0.8125,0.025,0.1375,0.025,0.0,?,23847.0,?,?,14955.0,?,?,0.8109999999999999,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.87999999523162,0.68000000715255,16756.08,20700.0,21300.0,?,?
208187,'Paul Mitchell the School-Portland',Portland,OR,97205,portland.paulmitchell.edu:,?,?,?,?,?,?,?,?,?,?,?,88.0,0.875,0.0,0.0455,0.0,0.0,?,?,?,?,4902.0,?,?,0.0,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,1.0,0.52999997138977,24298.85,?,?,?,?
208239,'The Art Institute of Portland',Portland,OR,97209-2911,www.artinstitutes.edu/portland/,45.5241,-122.6826,?,?,?,?,?,?,?,?,?,1348.0,0.1847,0.0074,0.1031,0.026000000000000002,0.3175,31642.0,?,17416.0,17416.0,3957.0,4917.0,0.2012,0.5645,0.3107,Bachelors,Bachelors,'Private for-profit','Far West',COED,'Special Focus Institutions--Schools of art music and design',?,?,?,0.51999998092651,0.36000001430511,58048.21,29200.0,25000.0,37400.0,33000.0
208248,'Beau Monde College of Hair Design',Portland,OR,97205,www.beaumondecollege.com,45.5169,-122.6865,?,?,?,?,?,?,?,?,?,126.0,0.7302,0.11900000000000001,0.1111,0.0079,0.0,?,12315.0,?,?,3652.0,?,?,0.4794,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.80000001192092,0.46000000834465,36963.99,21200.0,18400.0,24400.0,20700.0
208275,'Blue Mountain Community College',Pendleton,OR,97801,www.bluecc.edu,45.6773,-118.8169,?,?,?,?,?,?,?,?,?,1550.0,0.6923,0.011000000000000001,0.191,0.009000000000000001,0.3761,14325.0,?,3998.0,11390.0,5364.0,5525.0,0.3011,0.3296,?,Associate,Associate,Public,'Far West',COED,'Associate\'s--Public Rural-serving Medium','Mixed part/full-time two-year','Small 2-year (500 to 1999)',?,0.73000001907348,0.54000002145767,30961.24,28300.0,24600.0,33100.0,28800.0
208318,'Central Oregon Community College',Bend,OR,97701,www.cocc.edu,44.0707,-121.3458,?,?,?,?,?,?,?,?,?,6282.0,0.7585,0.0075,0.0807,0.0091,0.5271,13931.0,?,3393.0,8541.0,4445.0,6646.0,0.3571,0.5128,?,Associate,Associate,Public,'Far West',COED,'Associate\'s--Public Rural-serving Medium','Mixed part/full-time two-year','Medium 2-year (2000 to 4999)',?,0.61000001430511,0.49000000953674,36451.75,28100.0,24800.0,33500.0,29500.0
208390,'Chemeketa Community College',Salem,OR,97305,www.chemeketa.edu,44.9782,-122.9772,?,?,?,?,?,?,?,?,?,10393.0,0.6274,0.0142,0.1953,0.0153,0.4669,11615.0,?,4320.0,11610.0,5265.0,6353.0,0.2846,0.473,?,Associate,Associate,Public,'Far West',COED,'Associate\'s--Public Rural-serving Large','Mixed part/full-time two-year','Large 2-year ( 5000 to 9999)',?,0.62000000476837,0.54000002145767,29363.59,27500.0,24600.0,33200.0,29700.0
208406,'Clackamas Community College','Oregon City',OR,97045-8980,www.clackamas.edu,45.3232,-122.5743,?,?,?,?,?,?,?,?,?,7355.0,0.6515,0.0175,0.1018,0.0344,0.6143,7448.0,?,4133.0,11558.0,7307.0,7078.0,0.245,0.3415,?,Associate,Associate,Public,'Far West',COED,'Associate\'s--Public Suburban-serving Multicampus','Higher part-time two-year','Medium 2-year (2000 to 4999)',?,0.60000002384185,0.50999999046325,33442.33,30100.0,26600.0,37700.0,33800.0
208415,'Clatsop Community College',Astoria,OR,97103,www.clatsopcc.edu,46.1832,-123.8248,?,?,?,?,?,?,?,?,?,801.0,0.7703,0.0037,0.1298,0.0175,0.4657,11193.0,?,4428.0,8406.0,6489.0,6940.0,0.2596,0.371,?,Certificate,Associate,Public,'Far West',COED,'Associate\'s--Public Rural-serving Medium','Higher part-time two-year','Small 2-year (500 to 1999)',?,0.61000001430511,0.50999999046325,24669.45,26700.0,22500.0,29100.0,23900.0
208433,'College of Hair Design Careers',Salem,OR,97301-1952,www.collegeofhairdesigncareers.com,44.95,-122.98200000000001,?,?,?,?,?,?,?,?,?,68.0,0.7647,0.0,0.1176,0.0,0.0,?,11988.0,?,?,1098.0,?,?,0.4804,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,1.0,0.34000000357627,45279.84,18100.0,18900.0,?,?
208479,'Concorde Career College-Portland',Portland,OR,97232-4203,www.concorde.edu,45.5279,-122.6493,1.0,?,?,?,?,?,?,?,?,925.0,0.6314,0.0314,0.1308,0.0454,0.0,?,23703.0,?,?,5349.0,4546.0,0.7917,0.4459,?,Certificate,Associate,'Private for-profit','Far West',COED,'Associate\'s--Private For-profit','Higher full-time two-year','Small 2-year (500 to 1999)',?,0.9200000166893,0.61000001430511,29855.35,25700.0,25800.0,26800.0,27200.0
208488,'Concordia University-Portland',Portland,OR,97211-6099,www.cu-portland.edu,45.5682,-122.6379,0.5592,495.0,500.0,?,21.0,21.0,21.0,?,993.0,1378.0,0.5435,0.0588,0.0689,0.0653,0.1393,35963.0,?,27492.0,27492.0,3210.0,7401.0,0.2227,0.4485,0.5549,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Master\'s Colleges and Universities (larger programs)','Full-time four-year selective higher transfer-in','Small 4-year primarily residential (1000 to 2999)','Lutheran Church - Missouri Synod',0.64999997615814,0.34999999403953,64443.3,38900.0,32600.0,45100.0,41800.0
208512,'Sumner College',Portland,OR,97219,www.sumnercollege.edu/#,45.4608,-122.7061,?,?,?,?,?,?,?,?,?,263.0,0.6729999999999999,0.1255,0.0951,0.0722,0.0114,?,20819.0,?,?,2948.0,3636.0,0.4063,0.4601,?,Certificate,Associate,'Private for-profit','Far West',COED,?,?,?,?,0.74000000953674,0.77999997138977,33505.95,28300.0,26700.0,32300.0,29900.0
208637,'East West College of the Healing Arts',Portland,OR,97232-0000,www.eastwestcollege.com,45.5287,-122.6604,?,?,?,?,?,?,?,?,?,246.0,0.8537,0.0163,0.0285,0.0163,1.0,?,?,?,?,5633.0,?,?,0.4389,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.85000002384185,0.76999998092651,34090.75,24300.0,21200.0,?,?
208646,'Eastern Oregon University','La Grande',OR,97850,www.eou.edu,45.3204,-118.0938,0.67,470.0,465.0,455.0,?,?,?,?,935.0,3422.0,0.7916,0.0286,0.0634,0.0222,0.377,18959.0,?,7530.0,16755.0,6622.0,6057.0,0.8714,0.5105,0.2325,Bachelors,Graduate,Public,'Far West',COED,'Master\'s Colleges and Universities (smaller programs)','Medium full-time four-year inclusivestudents with varying levels academic preparation and achievement)','Small 4-year primarily nonresidential (1000 to 2999)',?,0.62999999523162,0.43000000715255,47863.56,33000.0,30000.0,40200.0,37800.0
208655,'Phagans School of Hair Design-Portland',Portland,OR,97232,www.phagans.com,45.5341,-122.6499,?,?,?,?,?,?,?,?,?,132.0,0.6894,0.19699999999999998,0.0606,0.0152,0.0,?,14188.0,?,?,1698.0,?,?,0.9054,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.88999998569488,0.50999999046325,33559.74,19900.0,16400.0,23200.0,16000.0
208725,'New Hope Christian College-Eugene',Eugene,OR,97405,www.newhope.edu,44.0331,-123.1537,0.1594,?,?,?,?,?,?,?,?,179.0,0.648,0.0559,0.067,0.0279,0.1397,21311.0,?,14750.0,14750.0,5952.0,3521.0,1.0,0.5766,0.3636,Bachelors,Bachelors,'Private nonprofit','Far West',COED,'Special Focus Institutions--Theological seminaries Bible colleges and other faith-related institutions',?,?,'Other Protestant',0.43999999761581,0.23000000417232,53188.23,24100.0,22100.0,24900.0,23200.0
208822,'George Fox University',Newberg,OR,97132,www.georgefox.edu,45.303999999999995,-122.9684,0.7528,535.0,535.0,525.0,23.0,24.0,23.0,7.0,1070.0,2358.0,0.7040000000000001,0.0187,0.0725,0.0373,0.106,41836.0,?,31120.0,31120.0,8922.0,6742.0,0.4485,0.364,0.623,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Master\'s Colleges and Universities (larger programs)','Full-time four-year selective lower transfer-in','Small 4-year highly residential (1000 to 2999)',Friends,0.63999998569488,0.20000000298023,78838.13,38000.0,33400.0,46900.0,43300.0
208859,'Phagans Grants Pass College of Beauty','Grants Pass',OR,97526,www.phagans-schools.com,42.4381,-123.3259,?,?,?,?,?,?,?,?,?,39.0,0.8974,0.0,0.0,0.0,0.0,?,12413.0,?,?,10019.0,?,?,0.8667,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.98000001907348,0.56000000238418,20773.13,18100.0,15300.0,17300.0,14200.0
208965,'ITT Technical Institute-Portland',Portland,OR,97220,www.itt-tech.edu,45.5754,-122.5655,0.8341,?,?,?,?,?,?,?,?,605.0,0.7901,0.0529,0.0446,0.0545,0.3091,27139.0,?,18048.0,18048.0,5065.0,5587.0,0.2131,0.6497,0.252,Associate,Bachelors,'Private for-profit','Far West',COED,'Special Focus Institutions--Other technology-related schools',?,?,?,0.17000000178813,0.54000002145767,35811.24,33700.0,30300.0,42300.0,38400.0
209038,'Lane Community College',Eugene,OR,97405-0640,www.Lanecc.edu,44.0102,-123.0335,?,?,?,?,?,?,?,?,?,9805.0,0.6874,0.0212,0.0895,0.0125,0.5252,13732.0,?,3776.0,8456.0,11526.0,6770.0,0.3875,0.5883,?,Associate,Associate,Public,'Far West',COED,'Associate\'s--Public Rural-serving Large','Mixed part/full-time two-year','Large 2-year ( 5000 to 9999)',?,0.56999999284744,0.5,33144.37,25600.0,21600.0,32000.0,28100.0
209056,'Lewis & Clark College',Portland,OR,97219-7899,www.lclark.edu/,45.4505,-122.6725,0.6285,650.0,625.0,635.0,29.0,?,?,?,1279.0,1985.0,0.6479,0.0217,0.0841,0.0605,0.0101,53455.0,?,41928.0,41928.0,14496.0,9221.0,0.5422,0.2135,0.7451,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Baccalaureate Colleges--Arts & Sciences','Full-time four-year more selective lower transfer-in','Medium 4-year highly residential (3000 to 9999)',?,0.63999998569488,0.18000000715255,83576.98,32000.0,27500.0,49900.0,43400.0
209065,'Linfield College-McMinnville Campus',McMinnville,OR,97128-6894,www.linfield.edu,45.2013,-123.2005,0.9219,540.0,550.0,520.0,24.0,23.0,24.0,?,1090.0,1641.0,0.6435,0.0189,0.0945,0.0597,0.0158,45708.0,?,36310.0,36310.0,13664.0,7064.0,0.9159999999999999,0.255,0.6786,Bachelors,Bachelors,'Private nonprofit','Far West',COED,'Baccalaureate Colleges--Arts & Sciences','Full-time four-year selective lower transfer-in','Small 4-year highly residential (1000 to 2999)','American Baptist',0.64999997615814,0.30000001192092,79097.27,46000.0,41600.0,54200.0,51300.0
209074,'Linn-Benton Community College',Albany,OR,97321,www.linnbenton.edu,44.586999999999996,-123.115,?,?,?,?,?,?,?,?,?,5480.0,0.7779,0.0102,0.0792,0.0243,0.5334,12996.0,?,4137.0,8757.0,7340.0,7426.0,0.2743,0.3734,?,Associate,Associate,Public,'Far West',COED,'Associate\'s--Public Rural-serving Large','Mixed part/full-time two-year','Medium 2-year (2000 to 4999)',?,0.56000000238418,0.43000000715255,34117.61,27400.0,24400.0,35800.0,31500.0
209083,'Northwest College-Beaverton',Beaverton,OR,97005,www.nwcollege.edu,45.4895,-122.8062,?,?,?,?,?,?,?,?,?,100.0,0.67,0.0,0.27,0.04,0.0,?,15418.0,?,?,1459.0,?,?,0.5616,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.95999997854232,0.37999999523162,42191.75,19500.0,18000.0,20000.0,17200.0
209108,'Marylhurst University',Marylhurst,OR,97036-0261,www.marylhurst.edu,45.3982,-122.6478,0.3889,?,?,?,?,?,?,?,?,672.0,0.7679,0.0342,0.0759,0.0164,0.7396,34155.0,?,19665.0,19665.0,7746.0,4526.0,0.2109,0.5239,0.2143,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Master\'s Colleges and Universities (larger programs)','Higher part-time four-year','Very small 4-year primarily nonresidential (less than 1000)','Roman Catholic',0.73000001907348,0.81000000238418,48033.13,32100.0,30800.0,40400.0,33300.0
209153,'Phagans Medford Beauty School',Medford,OR,97504,www.phagans-schools.com,42.3519,-122.87100000000001,?,?,?,?,?,?,?,?,?,67.0,0.7463,0.0,0.1493,0.0,0.0,?,12856.0,?,?,10583.0,?,?,0.9138,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.88999998569488,0.56000000238418,22403.82,15000.0,10100.0,17100.0,14300.0
209205,'Northwest College-Clackamas',Clackamas,OR,97086,www.nwcollege.edu,45.4383,-122.5777,?,?,?,?,?,?,?,?,?,141.0,0.8156,0.0638,0.0638,0.0213,0.0,?,15296.0,?,?,1209.0,?,?,0.2979,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.94999998807907,0.5,32077.39,19500.0,18000.0,20000.0,17200.0
209241,'Mount Angel Seminary','Saint Benedict',OR,97373-0505,www.mountangelabbey.org/seminary/index.html,45.0579,-122.7754,1.0,?,?,?,?,?,?,?,?,70.0,0.4143,0.0286,0.3429,0.1,0.0,31917.0,?,19018.0,19018.0,21747.0,4830.0,0.6829,0.2597,0.5789,Bachelors,Graduate,'Private nonprofit','Far West',MENONLY,'Special Focus Institutions--Theological seminaries Bible colleges and other faith-related institutions',?,?,'Roman Catholic',0.0,0.64999997615814,22067.12,?,?,?,?
209250,'Mt Hood Community College',Gresham,OR,97030,www.mhcc.edu,45.5121,-122.3965,?,?,?,?,?,?,?,?,?,8530.0,0.6326,0.0583,0.095,0.0584,0.5244,14521.0,?,4602.0,10002.0,3015.0,7774.0,0.2878,0.4603,?,Associate,Associate,Public,'Far West',COED,'Associate\'s--Public Suburban-serving Single Campus','Mixed part/full-time two-year','Large 2-year ( 5000 to 9999)',?,0.62000000476837,0.47999998927116,31990.41,29100.0,26100.0,36700.0,33100.0
209287,'Multnomah University',Portland,OR,97220,www.multnomah.edu,45.5182,-122.6825,0.5379999999999999,575.0,535.0,540.0,23.0,?,?,?,1104.0,438.0,0.8037,0.0251,0.0708,0.0228,0.1826,33878.0,?,21850.0,21850.0,5444.0,5433.0,0.2947,0.5924,0.4714,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Special Focus Institutions--Theological seminaries Bible colleges and other faith-related institutions',?,?,?,0.43000000715255,0.23000000417232,56167.68,27800.0,24600.0,34500.0,31400.0
209348,'Northwest Nannies Institute','Lake Oswego',OR,97035,nwnanny.com,45.4269,-122.70700000000001,0.8,?,?,?,?,?,?,?,?,21.0,0.6667,0.0,0.0,0.0476,0.0,?,14386.0,?,?,766.0,?,?,0.65,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.98000001907348,0.10999999940395,52618.73,?,?,?,?
209409,'Northwest Christian University',Eugene,OR,97401-3745,www.nwcu.edu/,44.0475,-123.0798,0.7044,493.0,483.0,485.0,21.0,19.0,21.0,?,974.0,478.0,0.8117,0.0188,0.0774,0.0272,0.2071,34807.0,?,24930.0,24930.0,4480.0,5040.0,0.9706,0.4956,0.4615,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Baccalaureate Colleges--Diverse Fields','Full-time four-year selective higher transfer-in','Very small 4-year primarily residential (less than 1000)','Christian Church (Disciples of Christ)',0.58999997377395,0.44999998807907,57021.76,36300.0,30800.0,43300.0,38500.0
209490,'Oregon Health & Science University',Portland,OR,97239-3098,www.ohsu.edu/xd,45.4988,-122.6861,?,?,?,?,?,?,?,?,?,832.0,0.7644,0.0144,0.0577,0.0577,0.7464,?,?,?,?,62925.0,9663.0,0.5578,0.3176,?,Bachelors,Graduate,Public,'Far West',COED,'Special Focus Institutions--Medical schools and medical centers',?,?,?,0.72000002861022,0.73000001907348,33936.87,85100.0,73400.0,87100.0,74100.0
209506,'Oregon Institute of Technology','Klamath Falls',OR,97601-8801,www.oit.edu,42.2572,-121.7852,0.7135,495.0,520.0,475.0,23.0,21.0,24.0,?,1025.0,3443.0,0.7511,0.0119,0.0746,0.0561,0.32299999999999995,18801.0,?,8548.0,22188.0,9094.0,6667.0,0.8969,0.3621,0.444,Bachelors,Graduate,Public,'Far West',COED,'Baccalaureate Colleges--Diverse Fields','Medium full-time four-year inclusivestudents with varying levels academic preparation and achievement)','Small 4-year primarily nonresidential (1000 to 2999)',?,0.5,0.37999999523162,49667.8,47400.0,49600.0,53800.0,50100.0
209533,'Oregon College of Art and Craft',Portland,OR,97225,www.ocac.edu,45.5106,-122.7609,0.3053,?,?,?,?,?,?,?,?,139.0,0.6259,0.0072,0.1079,0.0216,0.1583,35850.0,?,27145.0,27145.0,18574.0,5191.0,0.5882,0.539,0.3333,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Special Focus Institutions--Schools of art music and design',?,?,?,0.61000001430511,0.68000000715255,32650.64,23800.0,21200.0,?,?
209542,'Oregon State University',Corvallis,OR,97331,oregonstate.edu,44.5645,-123.2742,0.7894,540.0,560.0,?,24.0,24.0,25.0,?,1102.0,22349.0,0.6897,0.0128,0.0733,0.0662,0.1893,22974.0,?,8322.0,23514.0,10145.0,8692.0,0.7417,0.3339,0.6147,Bachelors,Graduate,Public,'Far West',COED,'Research Universities (very high research activity)','Full-time four-year selective higher transfer-in','Large 4-year primarily nonresidential (over 9999)',?,0.50999999046325,0.18000000715255,66705.26,39400.0,33500.0,51200.0,46400.0
209551,'University of Oregon',Eugene,OR,97403,www.uoregon.edu,44.0445,-123.074,0.7417,545.0,560.0,?,25.0,24.0,25.0,?,1108.0,20473.0,0.6425,0.0199,0.0813,0.0513,0.0782,22390.0,?,9763.0,29788.0,11641.0,8828.0,0.7024,0.2585,0.6653,Bachelors,Graduate,Public,'Far West',COED,'Research Universities (very high research activity)','Full-time four-year selective higher transfer-in','Large 4-year primarily nonresidential (over 9999)',?,0.56000000238418,0.18999999761581,71151.8,36100.0,31500.0,46800.0,41600.0
209603,'Pacific Northwest College of Art',Portland,OR,97209-3023,www.pnca.edu,45.5286,-122.6838,0.6474,?,?,?,?,?,?,?,?,413.0,0.7482,0.0097,0.0508,0.0363,0.138,43235.0,?,32417.0,32417.0,12043.0,4332.0,0.2872,0.5,0.3556,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Special Focus Institutions--Schools of art music and design',?,?,?,0.58999997377395,0.37000000476837,56357.1,26800.0,19300.0,28400.0,22600.0
209612,'Pacific University','Forest Grove',OR,97116,www.pacificu.edu,45.5214,-123.1088,0.8619,545.0,555.0,?,24.0,?,?,?,1102.0,1729.0,0.5281,0.0139,0.1035,0.1313,0.0081,47922.0,?,37024.0,37024.0,11413.0,7478.0,0.6571,0.3145,0.6156,Bachelors,Graduate,'Private nonprofit','Far West',COED,'Master\'s Colleges and Universities (larger programs)','Full-time four-year selective lower transfer-in','Small 4-year highly residential (1000 to 2999)',?,0.63999998569488,0.12999999523162,73104.75,33500.0,31300.0,46600.0,42300.0
209667,'Phagans Beauty College',Corvallis,OR,97333,www.phagans-schools.com,44.5637,-123.2605,?,?,?,?,?,?,?,?,?,53.0,0.8302,0.0189,0.0755,0.0,0.0,?,12921.0,?,?,11806.0,?,?,0.8488,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.94999998807907,0.47999998927116,30550.15,16200.0,15500.0,?,?
209676,'Phagans Central Oregon Beauty College',Bend,OR,97701,www.phagans-schools.com,44.0633,-121.2648,?,?,?,?,?,?,?,?,?,133.0,0.8496,0.0,0.0752,0.0,0.0,?,12670.0,?,?,10084.0,?,?,0.7438,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.95999997854232,0.56000000238418,34131.07,16100.0,14000.0,18700.0,14300.0
209694,'Phagans School of Beauty',Salem,OR,97301,www.phagans-schools.com,44.9384,-122.9828,?,?,?,?,?,?,?,?,?,49.0,0.4694,0.0,0.3469,0.0408,0.0,?,13161.0,?,?,10880.0,?,?,0.9082,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.79000002145767,0.60000002384185,22222.36,?,?,21000.0,20400.0
209700,'Phagans School of Hair Design','Happy Valley',OR,97086,www.phagans.com,45.4365,-122.579,?,?,?,?,?,?,?,?,?,176.0,0.6989,0.0739,0.10800000000000001,0.0341,0.0,?,14070.0,?,?,1699.0,?,?,0.8383,?,Certificate,Certificate,'Private for-profit','Far West',COED,?,?,?,?,0.99000000953674,0.37000000476837,37193.83,?,?,21700.0,20100.0
